source,id,text,researcher,year,aggressive,hate
twitter,-,"ATENÇÃO, JÁ IDENTIFIQUEI O ESTAGIÁRIO QUE ESTÁ FAZENDO PIADAS DE MAL GOSTO. ELE SERÁ PUNIDO.
DESCULPEM O TRANSTORNO _ https://t.co/0yjkMXow4q",fortuna et al,2019,0,0
twitter,-,RT @user A gayzada ta nervosa aqui kkkkkk,fortuna et al,2019,1,1
twitter,-,"O FBI é totalmente incapaz de parar os ""infiltrados"" na segurança nacional que permearam nosso governo por muito te _ https://t.co/DK69kTQXud",fortuna et al,2019,0,0
twitter,-,encontrar os infiltrados no próprio FBI. Informação confidencial que pode ter um efeito devastador nos EUA é entregue a mídia. ACHE-OS AGORA,fortuna et al,2019,0,0
twitter,-,Indo ao CAPC! https://t.co/lCdXmedEke,fortuna et al,2019,0,0
twitter,-," #MamãeEuQuero
#MamãeEuQuero
Mamãe Eu Quero Lacrar
Entrei No Feice
Entrei No Feice
E Um Textão Agora Eu Vou Postar ",fortuna et al,2019,0,0
twitter,-,"RT @user COM MUITO ORGULHO FUI ELEITO O REI-MOMO DO BLOCO PORÃO DO DOPS DO MEU AMIGO @user
DECOREM AS MARCHINHAS, A FOL _",fortuna et al,2019,0,0
twitter,-,"Opa, ""certíssimo""! Vida humana não vale nada aqui mesmo, não é? Que belo exemplo! 
Mas ai de você se quebrar um ov _ https://t.co/vXYFL0zecD",fortuna et al,2019,0,0
twitter,-,"Há exatos 85 anos as mulheres começavam a ter o direito ao voto, garantido de maneira plena, sem distinção entre... https://t.co/dwLHQgENI8",fortuna et al,2019,0,0
twitter,-,"""Gay é expulso de casa por ser gay""
Eu fui expulsa mesmo sendo hétero,sem ter feito nada
O preconceito só é uma desculpe p/ a falta de amor",fortuna et al,2019,0,0
twitter,-,#usecamisinha e você não vai precisar abortar,fortuna et al,2019,0,0
twitter,-,@user pois é... nunca gostei dela.. corrupta,fortuna et al,2019,0,0
twitter,-,Silas Malafaia se defende! https://t.co/BONRD8K1bS,fortuna et al,2019,0,0
twitter,-,"Você só fala mal do Silas Malafaia, porque ele é o modelo de pai que você nunca teve!",fortuna et al,2019,0,0
twitter,-,"Indignada com esse canalhas!!! Falando do Silas Malafaia como se a notícia fosse recente! 
O Pastor já mostro sua inocência!",fortuna et al,2019,0,0
twitter,-,"Meu apoio Total ao Pastor Silas Malafaia, que está sendo mais uma vez, vitima dessa mídia comprada pela esquerda!",fortuna et al,2019,0,0
twitter,-,"Mancham a imagem do Pastor Silas Malafaia, soltam da cadeia o assassino Goleiro Bruno...
Isso que é Brasil",fortuna et al,2019,0,0
twitter,-,"#MamãeEuQuero, #MamãeEuQuero, #MamãeEuQuero esquerdar, chora no banho, chora no banho, chora no banho pra sua vergonha passar...",fortuna et al,2019,0,0
twitter,-,"Cristas pediu reunião p/ fazer queixinhas a Marcelo e este convidou logo o Ferro p/ almoçar. A vingança é como a vichyssoise, serve-se fria.",fortuna et al,2019,0,0
twitter,-,"@user vdd... nem conheci mas já dei block.... 
pessoa assim quero longe",fortuna et al,2019,0,0
twitter,-,Mais uma Bíblia em quadrinhos para crianças.#NãoAutorizada...Beira a livros pornô para adultos. Zombando de... https://t.co/gDJ7YXDaqE,fortuna et al,2019,0,0
twitter,-,"Essa pistoleira, agora está inventando que é íntima de 3 ministros do #STF , e amiga íntima do Janot, além de... https://t.co/7uzI9gte7V",fortuna et al,2019,0,0
twitter,-,SOBRE ESSE TAL DE GOZA NA MINHA BOCA https://t.co/I1VTf6qXQq,fortuna et al,2019,0,0
twitter,-,"HOMEM QUE USA SAIA E MAQUIAGEM: 
APROPRIAÇÃO CULTURAL FEMININA
MULHER QUE DEIXA O SUVACO PELUDO:
APROPRIAÇÃO CULTU _ https://t.co/wosNyx4JLo",fortuna et al,2019,1,1
twitter,-,VENEZUELANOS FIZERAM UMA MUSICA PARA JAIR BOLSONARO https://t.co/1URVC1mAhh via @user,fortuna et al,2019,0,0
twitter,-,"6a feira é dia de ""Overdose de Tourette"".
E hoje a caravana pára na ERICEIRA.
Auditório Jaime Lobo e Silva, 22h.
Is _ https://t.co/CrTfw7LA9h",fortuna et al,2019,0,0
twitter,-," GOLEIRO BRUNO E
MACARRÃO
MACARRÃO
MACARRÃO
DE DIA VÃO PRO SÍTIO
DE NOITE ALIMENTAM O CÃO  ",fortuna et al,2019,0,0
twitter,-,"Eu gostava de ser a ereção que o @user está a esconder desde que viu o @user vestido de noiva
#ccallstars",fortuna et al,2019,0,0
twitter,-,"A SUZANE RICHTOFEN FOI SOLTA NO DIA DOS PAIS.
A JUSTIÇA É INCOERENTE: DEVIA TER SOLTADO O BRUNO NO DIA DOS NAMORADOS, E NÃO NO CARNAVAL.",fortuna et al,2019,0,0
twitter,-,"@user @user essa música tem uns 4 minutos, mas não achei ela completa no youtube..",fortuna et al,2019,0,0
twitter,-,Essa procuradora é uma piada.Levou uma lambada do Dr. Miguel Nagib autor do projeto #EscolaSemPartido.em... https://t.co/UnR0zDaYfI,fortuna et al,2019,0,0
twitter,-,"""Idade não representa maturidade""
 Diga isso numa creche...",fortuna et al,2019,0,0
twitter,-,RT @user Assista! Aqui esta o documento que prova q o jornalista canalha da istoe requenta a noticia p me denegrir! https://t.co _,fortuna et al,2019,0,0
twitter,-,@user Estou com você pastor!!!!,fortuna et al,2019,0,0
twitter,-,DEFINITIVAMENTE O MELHOR LUGAR PARA CURTIR O CARNAVAL 2.017 https://t.co/mX0fMUGbeB,fortuna et al,2019,0,0
twitter,-,"RT @user O título da matéria q os jornais publicam, envolvendo o meu nome, é para induzir a opinião pública, de q eu fui indicia _",fortuna et al,2019,0,0
twitter,-,"RT @user #MamãeEuQuero ter o direto a vida, então por favor não aborte.",fortuna et al,2019,0,0
twitter,-,RT @user @user chego após Ponte x São Bernardo. #paz,fortuna et al,2019,0,0
twitter,-,Espero que o Quartel dos Bombeiros de Cascais tenha espaço suficiente para acolher o julgamento de todos os arguidos da Operação Marquês...,fortuna et al,2019,0,0
twitter,-,"CHEGOU DANDO CANTADA NO CARNAVAL:
#CarnavalSemAssédio https://t.co/nR2SG157yr",fortuna et al,2019,0,0
twitter,-,"Portugal precisa do PNR, mas o PNR precisa de si!
https://t.co/gPauBZ0R6p https://t.co/TkliSj70rQ",fortuna et al,2019,0,0
twitter,-,ALÔ RAPAZIADA: VAMOS RESPEITAR AS DONZELAS SEUS PORCOS BÊBADOS IMUNDOS #PAZ #CarnavalSemAssedio #usecamisinha https://t.co/Rl59UAYqqA,fortuna et al,2019,0,0
twitter,-,RT @user SOBRE ESSE TAL DE GOZA NA MINHA BOCA https://t.co/I1VTf6qXQq,fortuna et al,2019,0,0
twitter,-,"18:44 DECLARO ABERTO O CARNAVAL
AGORA É TOMAR UM BANHO E DEPOIS CURTIR UMA FOLIA RAIZ: 
ESTILO ITAMAR FRANCO EM 1.9 _ https://t.co/0JpiSHpyln",fortuna et al,2019,0,0
twitter,-,RT @user O Samaris fala melhor português do que Jorge Jesus.,fortuna et al,2019,0,0
twitter,-,"RT @user kkkkkkkkkkkkkkk! que prestígio, Vô!!!! https://t.co/neAz7DKBCD",fortuna et al,2019,0,0
twitter,-,"Poliana Bagatini, 29 anos, mulher do cantor sertanejo Vitor Chaves, da dupla Victor e Leo, registrou queixa... https://t.co/z9ffAFmp72",fortuna et al,2019,0,0
twitter,-,Mais um ano e novamente a @user comprova que tem o pior e mais falido bloco de Salvador. #nãotemninguém,fortuna et al,2019,0,0
twitter,-,"#Urgente!!!! Recado claro dos esquerdopatas. ""A gente vai destruir tudo que você ama""
 Esses... https://t.co/itz9VoK7gN",fortuna et al,2019,1,1
twitter,-,"Ministro do STF manda soltar ex-goleiro Bruno, preso há seis anos... https://t.co/9bgJrFE90I",fortuna et al,2019,0,0
twitter,-,"Eu não mereço ser estuprada no banheiro feminino por uma mulher trans lésbica! 
NÃO a ideologia de gênero",fortuna et al,2019,1,1
twitter,-,"Sou responsável pelo que falo, não pelo que você entende. Ok",fortuna et al,2019,0,0
twitter,-,"Em 2008 fui voluntária em SC por 30 dias,para atender as vítimas do desabamento do #MorroDoBaú em #Ilhota .Achei... https://t.co/7ZBmlZ7x8m",fortuna et al,2019,0,0
twitter,-,Participei do consultório de família na #NovoTempo com o tema. Criação de criança em sexo neutro. Foi muito bacana. https://t.co/jFBY6lshGn,fortuna et al,2019,0,0
twitter,-,Acordar e ler uma notícia dessas.Isso não é mãe é um monstro. Que inversão de valores meu Deus. https://t.co/PqDNEmYu1J,fortuna et al,2019,0,0
twitter,-,"Quem gosta de Feminismo são mulheres que se odeiam e odeiam homens, ou desavisados que desconhece a Desconstrução... https://t.co/tqOkqzhDoA",fortuna et al,2019,1,1
twitter,-,"ESTAR ACORDADO SÁBADO DE MANHÃ DO CARNAVAL
ISSO SEPARA NÓS: O POVO HONESTO E DIGNO
DELES: QUE FICARAM ATÉ DE MADRUGADA SE DROGANDO NAS RUAS.",fortuna et al,2019,0,0
twitter,-,PONTO ALTO DO CARNAVAL ATÉ AGORA FOI ESSA GUERREIRA FANTASIADA DE DOLLYNHO EXIBINDO SEU ORIFÍCIO ANAL AO VIVO EM RE _ https://t.co/2x5UfzaspV,fortuna et al,2019,0,0
twitter,-,"#Agenda Março 18 e 19.
 Simpósio sobre Ideologia de Gênero.",fortuna et al,2019,0,0
twitter,-,"#Agenda 11,12 e13 de Março/SP. #CongressoEvangelizarKids Informações:
Igreja Batista do Povo, _ https://t.co/vpReD2R1W1",fortuna et al,2019,0,0
twitter,-,A mídia DE NOTÍCIAS FALSAS desconhece a verdade deliberadamente. Grande perigo ao país. O @user falido virou pia _ https://t.co/ssibMARmkc,fortuna et al,2019,0,0
twitter,-,Talvez as milhões de pessoas que votaram pra TORNAR A AMÉRICA GRANDE NOVAMENTE deveriam ter tido o próprio comício. _ https://t.co/x0fM7UNewA,fortuna et al,2019,0,0
twitter,-,O que quer dizer exatamente? https://t.co/1GcTutNH3Y,fortuna et al,2019,0,0
twitter,-,A mídia não reportou que a Dívida Nacional no meu primeiro mês abaixou $12 bilhões vs. um aumento de $200 bilhões no primeiro mês de Obama.,fortuna et al,2019,0,0
twitter,-,"#Março 11,12e13 #SP. Congresso evangelizar Kids. Falando sobre Ideologia de gênero,para líderes Kids. https://t.co/zz3Hwy1hv8",fortuna et al,2019,0,0
twitter,-,"Grande otimismo para o futuro dos negócios e EMPREGOS nos EUA, com a DOW batendo seu 11º record. Grande corte de re _ https://t.co/SeKDMm7sjh",fortuna et al,2019,0,0
twitter,-,Meu Deus !!!Que procuradora sem noção. A justiça no Brasil é um lixo mesmo.Quem nomeia esses idiotas? https://t.co/lLdK49UyZg,fortuna et al,2019,0,0
twitter,-,"RT @user Emilly pede para tirar todas as caixas de leite da casa ""Agora só bebo leite de saquinho"" desabafou a sister https://t.co/VCRvAlH25s",fortuna et al,2019,0,0
twitter,-,"A mídia está fazendo com esse prefeito, o que fez comigo. Eles forçam uma tá homofobia, rotulam, ridicularizam,... https://t.co/oxI4tx9PqL",fortuna et al,2019,0,0
twitter,-,"RT @user  GOLEIRO BRUNO E
MACARRÃO
MACARRÃO
MACARRÃO
DE DIA VÃO PRO SÍTIO
DE NOITE ALIMENTAM O CÃO  ",fortuna et al,2019,0,0
twitter,-,"Sugiro que todos os ATEUS CORAJOSOS ,leiam a Bíblia para confrontar os cristãos.#EuApoio rss https://t.co/Zvic768t2W",fortuna et al,2019,0,0
twitter,-,"Tem Grafite que é bonito,é arte ..Agora os rabiscos, Pichações????Tem que apagar mesmo. https://t.co/hQsbuiiPQk",fortuna et al,2019,0,0
twitter,-,BLOCO PORÃO DO DOPS ACABOU DE CHEGAR AQUI NO CAMAROTE GLACIAL JOAQUIN TEIXEIRA. SABADÃO CARNAVALESCO PROMETE. _ https://t.co/5pm1ZhrGOw,fortuna et al,2019,0,0
twitter,-,@user @user O jornalismo é um só. Deve se comprometer com a verdade. Com o relevante. Com o útil. Deve servir o povo + que poltcs.,fortuna et al,2019,0,0
twitter,-,@user @user Não confunda Trump com George Soros.,fortuna et al,2019,0,0
twitter,-,"@user @user Um ataca (Soros) o outro se defende (Trump). No mínimo, 2 moedas diferentes.",fortuna et al,2019,0,0
twitter,-,"RT @user O @user não apenas me convidou para o camarote dele, como enviou uma passagem executiva da VASP NY-SP, com transfe _",fortuna et al,2019,0,0
twitter,-,"IRMÃO @user DO BLOCO PORÃO DO DOPS, APARECEU AQUI NO CAMAROTE GLACIAL JOAQUIN TEIXEIRA TRAJANDO ESSA FAN _ https://t.co/qBAhhytXrG",fortuna et al,2019,0,0
twitter,-,"DICA DE FANTASIA BARATA PARA CURTIR O CARNAVAL:
1. MARQUE DE IR EM UM BLOCO
2. NÃO APAREÇA
3. DIGA QUE FOI FANTASIADO DE “PAI DE FEMINISTA”",fortuna et al,2019,1,1
twitter,-,"UMA MOÇA ACIMA DO PESO SE APROVEITOU DO MEU AVANÇADO ESTADO DE EMBRIAGUEZ E ME AGARROU. VOU NA DELEGACIA
PRESTAR QUEIXA. #CarnavalSemAssédio",fortuna et al,2019,1,1
twitter,-,Atualização Semanal da @user (Casa Branca): https://t.co/MMB4qcUzWq https://t.co/nSgM9fY7J4,fortuna et al,2019,0,0
twitter,-,RT @user @user @user @user tô chegando dos You És Ei e levando Trumpão da massa!!,fortuna et al,2019,0,0
twitter,-,UM DELINQUENTE FLAGRADO FUMANDO DROGA AQUI NO CAMAROTE GLACIAL JOAQUIN TEIXEIRA: FOI LEVEMENTE ESPANCADO E ENCAMINHADO AS AUTORIDADES #PAZ,fortuna et al,2019,0,0
twitter,-,"MINUTO A MINUTO CAMAROTE GLACIAL JOAQUIN TEIXEIRA:
16:04 SARGENTO FAHUR REVISTA FÁBIO ASSUNÇÃO
16:06 ALEXANDRE BORGES BRIGA COM PAPARAZZI",fortuna et al,2019,0,0
twitter,-,"MINUTO A MINUTO CAMAROTE GLACIAL JOAQUIN TEIXEIRA:
16:08 GUGA CHACRA CRITICA TRUMP E É VAIADO
16:09 VIN DIESEL CONVIDA BARANGA PARA ALMOÇAR",fortuna et al,2019,0,0
twitter,-,"16:13 FILHA DE FAMOSA DEPUTADA É BARRADA NA ENTRADA POR PORTAR DROGAS E SER MENOR DE IDADE. AVISAMOS SUA MÃE, ELA PROMETEU NOS PROCESSAR.",fortuna et al,2019,0,0
twitter,-,"16:18 AMADO BATISTA TIRA O 38 DA CINTURA DÁ 3 TIROS PRO ALTO E GRITA ""BOLSONARO 2.018"" MUITOS APLAUSOS, ALGUMAS VAIAS",fortuna et al,2019,0,0
twitter,-,16:25 CUNHADO DA ANA HICKMAN CONTA COMO DESARMOU O PSICOPATA E ACABOU COM A RAÇA DELE. É APLUDIDO DE PÉ. MUITA GENTE CHORANDO (DE EMOÇÃO),fortuna et al,2019,0,0
twitter,-,RT @user @user @user  Olha a cara de sofrimento....,fortuna et al,2019,0,0
twitter,-,"CAMAROTE GLACIAL JOAQUIN TEIXEIRA:
16:41 MOGI MIRI X BRAGANTINO NO TELÃO
16:43 JOÃO DÓRIA ARRASA NA PISTA DE DANÇA _ https://t.co/G4N5IIG9Ky",fortuna et al,2019,0,0
twitter,-,PEDIDO DO ALEXANDRE BORGES: VO RECOLHE TODOS OS CELULARES E CORTA O AIFAI. ACABA AQUI O MINUTO A MINUTO DO CAMAROTE GLACIAL JOAQUIN TEIXEIRA,fortuna et al,2019,0,0
twitter,-,Algumas razões para explicar o Fenômeno Bolsonaro @user  @user @user  https://t.co/oNGuWlZyMQ,fortuna et al,2019,0,0
twitter,-,"RT @user Para os meus irmãos de fé que creem e pessoas de bem, assistam a esse vídeo. https://t.co/msdxwkUJNs",fortuna et al,2019,0,0
twitter,-,"@user não importa o que a mídia invente, requente, persiga.Acredito na sua índole.",fortuna et al,2019,0,0
twitter,-,"Que merda, hein? Por isso que muçulmanos mandam aí, inclusive vetando mulheres 'a sós' no subúrbio... https://t.co/9dm3ZcoDzw",fortuna et al,2019,1,1
twitter,-,"""Eu acho q já se nasce c o bichinho de matrafona""(ouvido na SIC).
As desculpas q os homens dão à família pra justificar vestirem-se d mulher",fortuna et al,2019,0,0
twitter,-,"Gosto mt deste novo filtro do Snapchat.
Já fazia falta um filtro que captasse a expressão de um velho pedófilo apan _ https://t.co/Fs8kOWWQW6",fortuna et al,2019,0,0
twitter,-,Não comparecerei ao Jantar da Associação de Correspondentes da Casa Branca este ano. Desejo a todos o melhor e uma _ https://t.co/kr0xHCMM2N,fortuna et al,2019,0,0
twitter,-,"Parabéns a Thomas Perez, que acaba de ser nomeado como líder do CND. Eu não poderia estar mais feliz por ele (ou pe _ https://t.co/W9dBjcL2FY",fortuna et al,2019,0,0
twitter,-,Com a família no Taisho. @ Taisho Restaurante Japonês https://t.co/gBRvUWMaGr,fortuna et al,2019,0,0
twitter,-,"O CDS a plantar moralismo na vida política portuguesa. Depois das demissões irrevogáveis, as demissões fora de prazo. Aprende Centeno.",fortuna et al,2019,0,0
twitter,-,"Parabéns @user , sinal inequivoco que estás no caminho certo! https://t.co/ZFzguvpwlD",fortuna et al,2019,0,0
twitter,-,"A corrida pela liderança do CND foi obviamente ""armação"". A escolha de Bernie, como ele próprio, nunca teve chance. _ https://t.co/K1Je1TMVPv",fortuna et al,2019,0,0
twitter,-,Pela primeira vez o @user falido aceitará um anúncio (ruim) pra ajudar na sua reputação em declínio. Tentem um j _ https://t.co/dRtUFFmlrt,fortuna et al,2019,0,0
twitter,-,DOMINGO DE MANHÃ DE CARNAVAL: PAUSA NA PUTARIA E ÁLCOOL PARA IR NA IGREJA AGRADECER PAPAI DO CÉU. AMÉM. #PAZ,fortuna et al,2019,0,0
twitter,-,"Ao contrário do Sistema, o #PNR defende as forças da ordem e a segurança.
#GuardaPrisional @user #PSP 
https://t.co/pteGZYagzb",fortuna et al,2019,0,0
twitter,-,O @user  fazendo conluio com essa moça @user  isso Pode??? Ou ela é maluca psicopata mesmo? https://t.co/KxJFmMho3o,fortuna et al,2019,0,0
twitter,-,"Jamais vou entender este fenômeno chamado, #Carnaval. Um povo sofrido, roubado, explorado, _ https://t.co/67y8AOIcig",fortuna et al,2019,0,0
twitter,-,"""Há duas maneiras de ser enganado. Uma é acreditar no que não é verdade; a outra é recusar a acreditar no que é verdade.""
(#Kierkegaard)",fortuna et al,2019,0,0
twitter,-,ALGUÉM TEM QUE AVISA ESSA MOLECADA QUE CARNAVAL NÃO Ê SÓ BEBEDERA E PUTARIA SEM PRESERVATIVO COM ESTRANHOS. ONDE FICA O RESPEITO AO PRÓXIMO?,fortuna et al,2019,0,0
twitter,-,"CARNAVAL FAMILIA:
CERVEJA
PIADA
CHURRASCO
REDE TV
MARCHINHA
FOLIA  EMPODERADA:
DROGA
ABORTO
PROBLEMATIZAÇÃO
CHORO NO BANHO
TEXTÃO NO FEICE",fortuna et al,2019,0,0
twitter,-,Com marido Jofran Alves passeando na #FeirinhaDoLargoDaOrdem. ..Me apropriei da cultura _ https://t.co/ttn4EtsuMp,fortuna et al,2019,0,0
twitter,-,VAGABUNDO CHEGA AGARRANDO AS MENINA SEJEM CAVALHEIROS: OLA TUDO BEM VOCÊ É LINDA SEUS LABIOS DEVEM TER GOSTO DE MÉL VAMOS CONSTITUIR FAMILIA,fortuna et al,2019,0,0
twitter,-,"NÃO PRECISO FALA NADA PRA PEGA AS DONZELA NO CARNAVAL, SÓ MOSTRO MINHA CARTEIRA ASSINADA, 48 ANOS DE TRABALHO HONESTO ELAS FICAM ENCHARCADAS",fortuna et al,2019,1,1
twitter,-,Esse papo de Rússia é NOTÍCIA FALSA criada pelos dems e usada pela mídia pra mascarar a grande derrota nas eleições _ https://t.co/4BcoHdUf2Q,fortuna et al,2019,0,0
twitter,-,#EscolaSemPartido.  Só não vê quem é ESQUERDOPATA.. https://t.co/reUZ58586t,fortuna et al,2019,1,1
twitter,-,"Olha aí, o DEP Ex.BBB  pressionando  a procuradoria para prejudicar o prefeito de Ariquemes, _ https://t.co/3Th6Y7SS1D",fortuna et al,2019,0,0
twitter,-,"RT @user Portugal deve ser o ÚNICO País em que um líder partidário acha ""elevação de carácter"" a fuga de um político apanhado num _",fortuna et al,2019,0,0
twitter,-,"Grande jantar com governadores hoje à noite na Casa Branca. Muito a ser discutido, incluindo saúde pública. https://t.co/tiJQM83K0R",fortuna et al,2019,0,0
twitter,-,"A próxima jornada do ""Overdose de Tourette-On The Road"" joga-se toda a Norte:
-2 MAR: VISEU
-3 MAR: PORTO
-4 MAR: A _ https://t.co/biQDOLHyBv",fortuna et al,2019,0,0
twitter,-,"Ver 1 mulher com 1 olho negro é das coisas que mais me revolta.
Nunca sei se é 1 ex do Carrilho ou 1 gótica a passar dificuldades económicas",fortuna et al,2019,0,0
